X,Y,Z,Latitude,Longitude,Altitude (m)
683776.129808922,5091988.07084343,-21.798,45.95685104,-66.6284433,-21.798
683777.196855753,5091987.68560417,-21.785,45.95684729,-66.62842969,-21.785
683778.252505954,5091987.34450637,-21.781,45.95684394,-66.62841621,-21.781
683779.325780489,5091987.19297583,-21.769,45.95684229,-66.62840243,-21.769
683780.365601784,5091987.22726792,-21.755,45.95684232,-66.62838901,-21.755
683781.367244794,5091987.37162501,-21.741,45.95684335,-66.62837604,-21.741
683782.30916341,5091987.59426923,-21.728,45.9568451,-66.62836381,-21.728
683783.214325945,5091987.87920413,-21.707,45.95684742,-66.62835203,-21.707
683784.071406515,5091988.21608439,-21.689,45.95685022,-66.62834085,-21.689
683784.85067522,5091988.63960935,-21.679,45.95685382,-66.62833064,-21.679
683785.467932198,5091989.1383761,-21.663,45.95685814,-66.62832249,-21.663
683786.014025469,5091989.68284087,-21.646,45.95686289,-66.62831524,-21.646
683786.463780162,5091990.25890998,-21.634,45.95686795,-66.62830922,-21.634
683786.748806359,5091990.8712194,-21.625,45.95687338,-66.62830531,-21.625
683786.866765267,5091991.49412316,-21.617,45.95687895,-66.62830355,-21.617
683786.766532293,5091992.09941083,-21.607,45.95688442,-66.62830461,-21.607
683786.445111942,5091992.63139252,-21.597,45.95688929,-66.62830855,-21.597
683786.005075002,5091993.05753752,-21.585,45.95689324,-66.62831406,-21.585
683785.55130728,5091993.44991333,-21.574,45.95689689,-66.62831976,-21.574
683785.18033603,5091993.87477852,-21.566,45.95690081,-66.62832438,-21.566
683784.885498939,5091994.34750295,-21.552,45.95690514,-66.628328,-21.552
683784.554420987,5091994.83916469,-21.542,45.95690965,-66.62833208,-21.542
683784.089237738,5091995.30236965,-21.522,45.95691394,-66.6283379,-21.522
683783.582720115,5091995.77324018,-21.509,45.95691831,-66.62834425,-21.509
683783.164111444,5091996.26118408,-21.498,45.95692281,-66.62834946,-21.498
683782.800634273,5091996.77300962,-21.484,45.95692751,-66.62835395,-21.484
683782.457583374,5091997.3021235,-21.471,45.95693236,-66.62835817,-21.471
683782.034008855,5091997.82661609,-21.457,45.95693719,-66.62836343,-21.457
683781.586875509,5091998.33483915,-21.446,45.95694188,-66.628369,-21.446
683781.125879079,5091998.81373715,-21.432,45.95694631,-66.62837476,-21.432
683780.61662619,5091999.27229431,-21.419,45.95695057,-66.62838115,-21.419
683780.101108006,5091999.73288901,-21.409,45.95695485,-66.62838762,-21.409
683779.604995523,5092000.19294945,-21.387,45.95695912,-66.62839384,-21.387
683779.161278752,5092000.66457791,-21.372,45.95696348,-66.62839938,-21.372
683778.721072724,5092001.14854307,-21.358,45.95696795,-66.62840487,-21.358
683778.280928152,5092001.68255072,-21.34,45.95697287,-66.62841034,-21.34
683778.000196018,5092002.2546646,-21.328,45.95697809,-66.62841374,-21.328
683777.833223241,5092002.86130154,-21.308,45.95698359,-66.62841566,-21.308
683777.649235735,5092003.46631993,-21.294,45.95698908,-66.6284178,-21.294
683777.488873295,5092004.08538582,-21.281,45.95699469,-66.62841963,-21.281
683777.469278314,5092004.71753852,-21.261,45.95700038,-66.62841964,-21.261
683777.541698124,5092005.35910262,-21.242,45.95700613,-66.62841846,-21.242
683777.558854243,5092005.98122927,-21.231,45.95701172,-66.628418,-21.231
683777.428646845,5092006.60341691,-21.217,45.95701735,-66.62841944,-21.217
683777.276874543,5092007.22051451,-21.21,45.95702294,-66.62842116,-21.21
683777.195008728,5092007.83413318,-21.202,45.95702848,-66.62842198,-21.202
683777.150947684,5092008.45443738,-21.191,45.95703407,-66.62842231,-21.191
683777.078924068,5092009.07613315,-21.188,45.95703968,-66.628423,-21.188
683776.933053364,5092009.70341458,-21.191,45.95704536,-66.62842464,-21.191
683776.806158293,5092010.34460508,-21.185,45.95705116,-66.62842603,-21.185
683776.712106744,5092010.97676522,-21.187,45.95705687,-66.628427,-21.187
683776.597940874,5092011.60721454,-21.182,45.95706257,-66.62842823,-21.182
683776.491902018,5092012.25124997,-21.179,45.95706839,-66.62842935,-21.179
683776.429191443,5092012.89879933,-21.178,45.95707423,-66.62842991,-21.178
683776.403364243,5092013.53187851,-21.177,45.95707993,-66.62843,-21.177
683776.325420279,5092014.17007826,-21.178,45.95708569,-66.62843076,-21.178
683776.190133725,5092014.8065709,-21.174,45.95709145,-66.62843226,-21.174
683776.096280721,5092015.43206487,-21.174,45.9570971,-66.62843323,-21.174
683776.01250143,5092016.05785874,-21.178,45.95710275,-66.62843407,-21.178
683775.914098279,5092016.67988121,-21.182,45.95710837,-66.6284351,-21.182
683775.857506655,5092017.30426044,-21.182,45.957114,-66.62843559,-21.182
683775.835440601,5092017.91521132,-21.187,45.9571195,-66.62843564,-21.187
683775.799903574,5092018.53576928,-21.192,45.95712509,-66.62843586,-21.192
683775.632553321,5092019.12905085,-21.215,45.95713047,-66.62843779,-21.215
683775.464957406,5092019.70453289,-21.228,45.95713569,-66.62843973,-21.228
683775.343212879,5092020.27693187,-21.236,45.95714087,-66.62844108,-21.236
683775.228012483,5092020.86398186,-21.24,45.95714618,-66.62844234,-21.24
683775.06389423,5092021.4529116,-21.244,45.95715152,-66.62844423,-21.244
683774.967059925,5092022.04829245,-21.235,45.9571569,-66.62844525,-21.235
683774.928409212,5092022.6431814,-21.234,45.95716226,-66.62844552,-21.234
683774.894474047,5092023.23598671,-21.244,45.9571676,-66.62844573,-21.244
683774.737443348,5092023.84736773,-21.249,45.95717314,-66.62844752,-21.249
683774.58837428,5092024.47789002,-21.268,45.95717885,-66.6284492,-21.268
683774.626745673,5092025.14290479,-21.264,45.95718482,-66.62844845,-21.264
683774.792942252,5092025.81283695,-21.257,45.9571908,-66.62844605,-21.257
683774.885641563,5092026.4505567,-21.262,45.95719651,-66.62844461,-21.262
683774.845554441,5092027.06764318,-21.29,45.95720207,-66.62844489,-21.29
683774.752854543,5092027.70651567,-21.24,45.95720784,-66.62844584,-21.24
683774.630429755,5092028.32782303,-21.24,45.95721346,-66.62844718,-21.24
683774.626531344,5092028.95377095,-21.264,45.95721909,-66.62844699,-21.264
683774.766385998,5092029.57065424,-21.27,45.9572246,-66.62844495,-21.27
683774.958357245,5092030.18241698,-21.22,45.95723005,-66.62844224,-21.22
683775.124723738,5092030.79452947,-21.172,45.95723551,-66.62843986,-21.172
683775.258936629,5092031.44460526,-21.134,45.95724132,-66.62843788,-21.134
683775.366259592,5092032.08609642,-21.097,45.95724706,-66.62843625,-21.097
683775.385078799,5092032.73051289,-21.058,45.95725285,-66.62843576,-21.058
683775.340720218,5092033.36081638,-21.023,45.95725853,-66.62843609,-21.023
683775.341981371,5092033.99581402,-21.019,45.95726424,-66.62843583,-21.019
683775.36434905,5092034.5991916,-21.007,45.95726966,-66.62843531,-21.007
683775.320458286,5092035.16167615,-20.981,45.95727473,-66.62843566,-20.981
683775.166631319,5092035.71755183,-20.949,45.95727977,-66.62843743,-20.949
683774.970185023,5092036.27215873,-20.923,45.95728481,-66.62843975,-20.923
683774.747604862,5092036.84489187,-20.936,45.95729002,-66.6284424,-20.936
683774.479655475,5092037.37846588,-20.921,45.95729489,-66.62844565,-20.921
683774.190883135,5092037.90808395,-20.909,45.95729973,-66.62844917,-20.909
683773.956996231,5092038.44378403,-20.891,45.95730461,-66.62845198,-20.891
683773.78605556,5092039.00137429,-20.884,45.95730967,-66.62845397,-20.884
683773.663371141,5092039.57930539,-20.883,45.9573149,-66.62845533,-20.883
683773.623534551,5092040.1619269,-20.879,45.95732015,-66.62845562,-20.879
683773.68293199,5092040.77196692,-20.874,45.95732562,-66.62845462,-20.874
683773.870617347,5092041.3713699,-20.873,45.95733096,-66.62845197,-20.873
683774.096967182,5092041.94857163,-20.865,45.95733609,-66.62844883,-20.865
683774.236117492,5092042.51094528,-20.863,45.95734111,-66.62844682,-20.863
683774.286679127,5092043.10515407,-20.86,45.95734644,-66.62844594,-20.86
683774.347229333,5092043.7285726,-20.859,45.95735203,-66.62844492,-20.859
683774.552226837,5092044.31959488,-20.869,45.95735729,-66.62844205,-20.869
683774.914103016,5092044.87747902,-20.875,45.95736221,-66.62843717,-20.875
683775.317067547,5092045.40989805,-20.883,45.95736689,-66.62843177,-20.883
683775.637992244,5092045.93653871,-20.896,45.95737154,-66.62842743,-20.896
683775.835571333,5092046.51622006,-20.914,45.9573767,-66.62842466,-20.914
683775.943489203,5092047.13771273,-20.922,45.95738226,-66.62842303,-20.922
683776.024399067,5092047.78064164,-20.924,45.95738802,-66.62842174,-20.924
683776.109991358,5092048.42259795,-20.927,45.95739377,-66.62842039,-20.927
683776.168707957,5092049.08154638,-20.921,45.95739968,-66.62841938,-20.921
683776.22198134,5092049.7670211,-20.915,45.95740583,-66.62841843,-20.915
683776.266168561,5092050.47112957,-20.914,45.95741215,-66.62841759,-20.914
683776.390547983,5092051.19096958,-20.91,45.95741859,-66.62841571,-20.91
683776.600118639,5092051.88888148,-20.905,45.95742481,-66.62841274,-20.905
683776.849062451,5092052.56683728,-20.905,45.95743084,-66.62840927,-20.905
683777.080051309,5092053.24870662,-20.905,45.95743691,-66.62840603,-20.905
683777.256169003,5092053.95007069,-20.903,45.95744317,-66.62840349,-20.903
683777.381885395,5092054.6510463,-20.903,45.95744944,-66.6284016,-20.903
683777.490204367,5092055.38931246,-20.901,45.95745605,-66.62839992,-20.901
683777.713094375,5092056.10874922,-20.9,45.95746246,-66.62839677,-20.9
683778.087211771,5092056.75039911,-20.899,45.95746813,-66.6283917,-20.899
683778.448505579,5092057.35385877,-20.904,45.95747346,-66.62838681,-20.904
683778.733708392,5092057.98618954,-20.905,45.95747907,-66.62838289,-20.905
683779.112819822,5092058.64244437,-20.909,45.95748487,-66.62837775,-20.909
683779.758901413,5092059.18877373,-20.904,45.95748961,-66.62836921,-20.904
683780.60401774,5092059.53641807,-20.902,45.95749251,-66.62835818,-20.902
683781.469238862,5092059.80793209,-20.903,45.95749472,-66.62834692,-20.903
683782.266859759,5092060.10968208,-20.904,45.95749722,-66.62833652,-20.904
683782.991711099,5092060.53714735,-20.908,45.95750087,-66.62832701,-20.908
683783.644341053,5092061.04586362,-20.912,45.95750527,-66.6283184,-20.912
683784.31434449,5092061.59624173,-20.908,45.95751004,-66.62830955,-20.908
683785.029906035,5092062.10127169,-20.911,45.95751439,-66.62830013,-20.911
683785.648520577,5092062.63232778,-20.912,45.957519,-66.62829195,-20.912
683786.077852666,5092063.26895001,-20.918,45.95752461,-66.62828617,-20.918
683786.411059861,5092063.9560871,-20.926,45.9575307,-66.62828161,-20.926
683786.763393678,5092064.62600142,-20.928,45.95753663,-66.62827681,-20.928
683787.149596075,5092065.25244355,-20.94,45.95754216,-66.62827159,-20.94
683787.531791607,5092065.88321447,-20.948,45.95754773,-66.62826642,-20.948
683787.89354212,5092066.52338485,-20.955,45.95755339,-66.62826151,-20.955
683788.224476298,5092067.18265403,-20.965,45.95755923,-66.62825699,-20.965
683788.554418049,5092067.87525411,-20.97,45.95756537,-66.62825247,-20.97
683788.977762852,5092068.53060257,-20.97,45.95757115,-66.62824676,-20.97
683789.474330381,5092069.14921061,-20.971,45.95757658,-66.62824012,-20.971
683789.981169892,5092069.76145244,-20.974,45.95758195,-66.62823335,-20.974
683790.445749131,5092070.41246861,-20.974,45.95758768,-66.62822711,-20.974
683790.900599526,5092071.07765136,-20.981,45.95759354,-66.62822099,-20.981
683791.439601363,5092071.7297714,-20.982,45.95759926,-66.62821379,-20.982
683791.966256879,5092072.35372355,-20.983,45.95760473,-66.62820676,-20.983
683792.369056824,5092073.02180477,-20.985,45.95761063,-66.62820131,-20.985
683792.669367428,5092073.74577133,-20.991,45.95761706,-66.62819716,-20.991
683792.957378912,5092074.46603567,-21.005,45.95762346,-66.62819317,-21.005
683793.32715099,5092075.17539016,-21.008,45.95762974,-66.62818813,-21.008
683793.747872346,5092075.84066903,-21.011,45.95763561,-66.62818245,-21.011
683794.084012087,5092076.53345402,-21.008,45.95764175,-66.62817785,-21.008
683794.305803439,5092077.15944963,-21.012,45.95764732,-66.62817475,-21.012
683794.50288832,5092077.70353259,-21.013,45.95765216,-66.628172,-21.013
683794.836585736,5092078.24389894,-21.015,45.95765693,-66.62816749,-21.015
683795.265401298,5092078.74150475,-21.016,45.95766129,-66.62816177,-21.016
683795.51458822,5092079.25489061,-21.014,45.95766584,-66.62815836,-21.014
683795.449390594,5092079.85566127,-21.02,45.95767126,-66.62815897,-21.02
683795.22377134,5092080.4783439,-21.02,45.95767692,-66.62816164,-21.02
683795.016404673,5092081.0871138,-21.023,45.95768245,-66.62816408,-21.023
683794.859075205,5092081.70849364,-21.025,45.95768808,-66.62816587,-21.025
683794.716270229,5092082.33697803,-21.019,45.95769377,-66.62816747,-21.019
683794.545880956,5092082.98020933,-21.02,45.9576996,-66.62816942,-21.02
683794.288836188,5092083.61641252,-21.021,45.95770539,-66.62817249,-21.021
683793.95685856,5092084.24260058,-21.027,45.95771111,-66.62817653,-21.027
683793.626563095,5092084.86439068,-21.028,45.95771679,-66.62818055,-21.028
683793.34333758,5092085.49425432,-21.027,45.95772253,-66.62818396,-21.027
683793.053747592,5092086.12948856,-21.03,45.95772832,-66.62818745,-21.03
683792.730671947,5092086.76928589,-21.034,45.95773416,-66.62819137,-21.034
683792.349644934,5092087.40179775,-21.036,45.95773995,-66.62819604,-21.036
683791.966359483,5092088.03201835,-21.038,45.95774572,-66.62820074,-21.038
683791.64798053,5092088.69641989,-21.039,45.95775178,-66.62820459,-21.039
683791.463671807,5092089.39038949,-21.042,45.95775807,-66.6282067,-21.042
683791.398677271,5092090.11459983,-21.042,45.9577646,-66.62820726,-21.042
683791.314674348,5092090.82601206,-21.041,45.95777102,-66.62820807,-21.041
683791.111702177,5092091.52165003,-21.045,45.95777733,-66.62821042,-21.045
683790.831193857,5092092.19051517,-21.045,45.95778342,-66.62821378,-21.045
683790.528676878,5092092.84315685,-21.047,45.95778937,-66.62821743,-21.047
683790.23372939,5092093.47600765,-21.045,45.95779514,-66.62822099,-21.045
683789.881345778,5092094.05821977,-21.051,45.95780047,-66.62822531,-21.051
683789.565622768,5092094.71158032,-21.054,45.95780643,-66.62822913,-21.054
683789.31100281,5092095.34451982,-21.055,45.95781219,-66.62823217,-21.055
683789.203744296,5092095.97739867,-21.053,45.95781791,-66.62823331,-21.053
683789.248619678,5092096.52806989,-21.065,45.95782285,-66.62823252,-21.065
683789.252199956,5092096.85066068,-21.054,45.95782575,-66.62823235,-21.054
683789.25058825,5092096.98294241,-21.057,45.95782694,-66.62823232,-21.057
683789.193515267,5092097.10245275,-21.057,45.95782803,-66.62823301,-21.057
683789.10359921,5092097.23099338,-21.069,45.95782921,-66.62823412,-21.069
683789.100641122,5092097.30429826,-21.053,45.95782987,-66.62823413,-21.053
683789.103362736,5092097.29103512,-21.054,45.95782975,-66.6282341,-21.054
683789.174170487,5092097.33539983,-21.055,45.95783013,-66.62823317,-21.055
683789.276210302,5092097.32064564,-21.063,45.95782997,-66.62823186,-21.063
683789.46666778,5092097.33187623,-21.056,45.95783002,-66.6282294,-21.056
683789.669523494,5092097.34347596,-21.063,45.95783007,-66.62822678,-21.063
683789.916198128,5092097.39418881,-21.067,45.95783046,-66.62822358,-21.067
683790.315686494,5092097.49615604,-21.065,45.95783127,-66.62821839,-21.065
683790.898124107,5092097.67918731,-21.071,45.95783276,-66.62821081,-21.071
683791.689961363,5092097.88846944,-21.069,45.95783443,-66.62820052,-21.069
683792.617853304,5092098.06065798,-21.07,45.95783573,-66.62818849,-21.07
683793.655222137,5092098.20274578,-21.073,45.95783673,-66.62817506,-21.073
683794.765728274,5092098.33700321,-21.073,45.95783764,-66.62816069,-21.073
683795.909720029,5092098.46669778,-21.079,45.9578385,-66.62814589,-21.079
683797.045674182,5092098.6840024,-21.082,45.95784015,-66.62813116,-21.082
683798.125315972,5092098.99526381,-21.078,45.95784266,-66.62811712,-21.078
683799.107731598,5092099.49823308,-21.087,45.95784692,-66.62810426,-21.087
683799.966248954,5092100.15097147,-21.092,45.95785256,-66.62809294,-21.092
683800.779042635,5092100.85461325,-21.092,45.95785867,-66.62808219,-21.092
683801.640243154,5092101.54746431,-21.104,45.95786467,-66.62807082,-21.104
683802.577548025,5092102.23702146,-21.108,45.95787062,-66.62805847,-21.108
683803.54789425,5092102.91088237,-21.116,45.95787642,-66.6280457,-21.116
683804.525790667,5092103.59164035,-21.115,45.95788228,-66.62803283,-21.115
683805.493679477,5092104.26987647,-21.128,45.95788812,-66.62802009,-21.128
683806.461945985,5092104.96146819,-21.133,45.95789408,-66.62800734,-21.133
683807.427211968,5092105.64963468,-21.139,45.95790001,-66.62799463,-21.139
683808.393862106,5092106.34340262,-21.145,45.95790599,-66.6279819,-21.145
683809.328344606,5092107.04955706,-21.147,45.95791209,-66.62796958,-21.147
683810.271615328,5092107.74707723,-21.155,45.95791811,-66.62795715,-21.155
683811.248933864,5092108.42114706,-21.155,45.95792391,-66.62794429,-21.155
683812.248114478,5092109.09030797,-21.165,45.95792966,-66.62793115,-21.165
683813.288250732,5092109.73844831,-21.161,45.95793521,-66.62791749,-21.161
683814.251422146,5092110.41876948,-21.168,45.95794107,-66.62790481,-21.168
683815.240377122,5092111.11876284,-21.174,45.9579471,-66.62789179,-21.174
683816.208093025,5092111.8548204,-21.18,45.95795346,-66.62787903,-21.18
683817.091718626,5092112.65398299,-21.185,45.95796041,-66.62786733,-21.185
683817.844661408,5092113.51819917,-21.192,45.95796798,-66.62785729,-21.192
683818.435037798,5092114.42427918,-21.194,45.95797597,-66.62784933,-21.194
683818.838117618,5092115.36926251,-21.201,45.95798436,-66.62784377,-21.201
683819.151787488,5092116.32159156,-21.203,45.95799284,-66.62783936,-21.203
683819.397366418,5092117.26855695,-21.212,45.95800129,-66.62783583,-21.212
683819.54717095,5092118.22823859,-21.219,45.95800988,-66.62783353,-21.219
683819.585344656,5092119.16013173,-21.227,45.95801825,-66.62783268,-21.227
683819.583276439,5092120.06302618,-21.224,45.95802637,-66.62783236,-21.224
